Engine 1 speed:-0.9881, engine 2 speed: 7.0119, engine 3 speed: 5.9881, engine 4 speed: 5.9881
Engine 1 speed:-0.971832, engine 2 speed: 7.02817, engine 3 speed: 5.97183, engine 4 speed: 5.97183
Engine 1 speed:-1.12009, engine 2 speed: 6.87991, engine 3 speed: 6.12009, engine 4 speed: 6.12009
Engine 1 speed:-1.02304, engine 2 speed: 6.97696, engine 3 speed: 6.02304, engine 4 speed: 6.02304
Engine 1 speed:-1.02738, engine 2 speed: 6.97262, engine 3 speed: 6.02738, engine 4 speed: 6.02738
Engine 1 speed:-1.22785, engine 2 speed: 6.77215, engine 3 speed: 6.22785, engine 4 speed: 6.22785
Engine 1 speed:-0.983429, engine 2 speed: 7.01657, engine 3 speed: 5.98343, engine 4 speed: 5.98343
Engine 1 speed:-1.10098, engine 2 speed: 6.89902, engine 3 speed: 6.10098, engine 4 speed: 6.10098
Engine 1 speed:-1.16209, engine 2 speed: 6.83791, engine 3 speed: 6.16209, engine 4 speed: 6.16209
Engine 1 speed:-0.968963, engine 2 speed: 7.03104, engine 3 speed: 5.96896, engine 4 speed: 5.96896
Engine 1 speed:-1.35996, engine 2 speed: 6.64004, engine 3 speed: 6.35996, engine 4 speed: 6.35996
Engine 1 speed:-1.02839, engine 2 speed: 6.97161, engine 3 speed: 6.02839, engine 4 speed: 6.02839
Engine 1 speed:-1.09156, engine 2 speed: 6.90844, engine 3 speed: 6.09156, engine 4 speed: 6.09156
Engine 1 speed:-1.19102, engine 2 speed: 6.80898, engine 3 speed: 6.19102, engine 4 speed: 6.19102
Engine 1 speed:-0.989841, engine 2 speed: 7.01016, engine 3 speed: 5.98984, engine 4 speed: 5.98984
Engine 1 speed:-1.42295, engine 2 speed: 6.57705, engine 3 speed: 6.42295, engine 4 speed: 6.42295
Engine 1 speed:-1.04976, engine 2 speed: 6.95024, engine 3 speed: 6.04976, engine 4 speed: 6.04976
Engine 1 speed:-1.20637, engine 2 speed: 6.79363, engine 3 speed: 6.20637, engine 4 speed: 6.20637
Engine 1 speed:-1.2817, engine 2 speed: 6.7183, engine 3 speed: 6.2817, engine 4 speed: 6.2817
Engine 1 speed:-1.14786, engine 2 speed: 6.85214, engine 3 speed: 6.14786, engine 4 speed: 6.14786
Engine 1 speed:-1.44505, engine 2 speed: 6.55495, engine 3 speed: 6.44505, engine 4 speed: 6.44505
Engine 1 speed:-1.20371, engine 2 speed: 6.79629, engine 3 speed: 6.20371, engine 4 speed: 6.20371
Engine 1 speed:-1.32696, engine 2 speed: 6.67304, engine 3 speed: 6.32696, engine 4 speed: 6.32696
Engine 1 speed:-1.35749, engine 2 speed: 6.64251, engine 3 speed: 6.35749, engine 4 speed: 6.35749
Engine 1 speed:-1.10595, engine 2 speed: 6.89405, engine 3 speed: 6.10595, engine 4 speed: 6.10595
Engine 1 speed:-1.32307, engine 2 speed: 6.67693, engine 3 speed: 6.32307, engine 4 speed: 6.32307
Engine 1 speed:-1.07564, engine 2 speed: 6.92436, engine 3 speed: 6.07564, engine 4 speed: 6.07564
Engine 1 speed:-1.13777, engine 2 speed: 6.86223, engine 3 speed: 6.13777, engine 4 speed: 6.13777
Engine 1 speed:-1.32474, engine 2 speed: 6.67526, engine 3 speed: 6.32474, engine 4 speed: 6.32474
Engine 1 speed:-1.05302, engine 2 speed: 6.94698, engine 3 speed: 6.05302, engine 4 speed: 6.05302
Engine 1 speed:-1.29595, engine 2 speed: 6.70405, engine 3 speed: 6.29595, engine 4 speed: 6.29595
Engine 1 speed:-1.16779, engine 2 speed: 6.83221, engine 3 speed: 6.16779, engine 4 speed: 6.16779
Engine 1 speed:-1.15831, engine 2 speed: 6.84169, engine 3 speed: 6.15831, engine 4 speed: 6.15831
Engine 1 speed:-1.41884, engine 2 speed: 6.58116, engine 3 speed: 6.41884, engine 4 speed: 6.41884
Engine 1 speed:-0.737006, engine 2 speed: 7.26299, engine 3 speed: 5.73701, engine 4 speed: 5.73701
Engine 1 speed:-1.00239, engine 2 speed: 6.99761, engine 3 speed: 6.00239, engine 4 speed: 6.00239
Engine 1 speed:-0.741151, engine 2 speed: 7.25885, engine 3 speed: 5.74115, engine 4 speed: 5.74115
Engine 1 speed:-1.00149, engine 2 speed: 6.99851, engine 3 speed: 6.00149, engine 4 speed: 6.00149
Engine 1 speed:-0.810986, engine 2 speed: 7.18901, engine 3 speed: 5.81099, engine 4 speed: 5.81099
Engine 1 speed:-0.79572, engine 2 speed: 7.20428, engine 3 speed: 5.79572, engine 4 speed: 5.79572
Engine 1 speed:-0.993206, engine 2 speed: 7.00679, engine 3 speed: 5.99321, engine 4 speed: 5.99321
Engine 1 speed:-0.738461, engine 2 speed: 7.26154, engine 3 speed: 5.73846, engine 4 speed: 5.73846
Engine 1 speed:-1.10539, engine 2 speed: 6.89461, engine 3 speed: 6.10539, engine 4 speed: 6.10539
Engine 1 speed:-0.894019, engine 2 speed: 7.10598, engine 3 speed: 5.89402, engine 4 speed: 5.89402
Engine 1 speed:-1.02483, engine 2 speed: 6.97517, engine 3 speed: 6.02483, engine 4 speed: 6.02483
Engine 1 speed:-1.01151, engine 2 speed: 6.98849, engine 3 speed: 6.01151, engine 4 speed: 6.01151
Engine 1 speed:-0.938636, engine 2 speed: 7.06136, engine 3 speed: 5.93864, engine 4 speed: 5.93864
Engine 1 speed:-1.16443, engine 2 speed: 6.83557, engine 3 speed: 6.16443, engine 4 speed: 6.16443
Engine 1 speed:-0.998507, engine 2 speed: 7.00149, engine 3 speed: 5.99851, engine 4 speed: 5.99851
Engine 1 speed:-1.1496, engine 2 speed: 6.8504, engine 3 speed: 6.1496, engine 4 speed: 6.1496
Engine 1 speed:-1.00386, engine 2 speed: 6.99614, engine 3 speed: 6.00386, engine 4 speed: 6.00386
Engine 1 speed:-1.1222, engine 2 speed: 6.8778, engine 3 speed: 6.1222, engine 4 speed: 6.1222
Engine 1 speed:-1.14311, engine 2 speed: 6.85689, engine 3 speed: 6.14311, engine 4 speed: 6.14311
Engine 1 speed:-0.988081, engine 2 speed: 7.01192, engine 3 speed: 5.98808, engine 4 speed: 5.98808
Engine 1 speed:-1.24132, engine 2 speed: 6.75868, engine 3 speed: 6.24132, engine 4 speed: 6.24132
Engine 1 speed:-0.981243, engine 2 speed: 7.01876, engine 3 speed: 5.98124, engine 4 speed: 5.98124
Engine 1 speed:-1.19384, engine 2 speed: 6.80616, engine 3 speed: 6.19384, engine 4 speed: 6.19384
Engine 1 speed:-0.990652, engine 2 speed: 7.00935, engine 3 speed: 5.99065, engine 4 speed: 5.99065
Engine 1 speed:-1.22086, engine 2 speed: 6.77914, engine 3 speed: 6.22086, engine 4 speed: 6.22086
Engine 1 speed:-1.11755, engine 2 speed: 6.88245, engine 3 speed: 6.11755, engine 4 speed: 6.11755
Engine 1 speed:-1.17175, engine 2 speed: 6.82825, engine 3 speed: 6.17175, engine 4 speed: 6.17175
Engine 1 speed:-1.1992, engine 2 speed: 6.8008, engine 3 speed: 6.1992, engine 4 speed: 6.1992
Engine 1 speed:-1.11957, engine 2 speed: 6.88043, engine 3 speed: 6.11957, engine 4 speed: 6.11957
Engine 1 speed:-1.3193, engine 2 speed: 6.6807, engine 3 speed: 6.3193, engine 4 speed: 6.3193
Engine 1 speed:-1.19313, engine 2 speed: 6.80687, engine 3 speed: 6.19313, engine 4 speed: 6.19313
Engine 1 speed:-1.3353, engine 2 speed: 6.6647, engine 3 speed: 6.3353, engine 4 speed: 6.3353
Engine 1 speed:-1.1318, engine 2 speed: 6.8682, engine 3 speed: 6.1318, engine 4 speed: 6.1318
Engine 1 speed:-1.34513, engine 2 speed: 6.65487, engine 3 speed: 6.34513, engine 4 speed: 6.34513
Engine 1 speed:-1.23331, engine 2 speed: 6.76669, engine 3 speed: 6.23331, engine 4 speed: 6.23331
Engine 1 speed:-1.30605, engine 2 speed: 6.69395, engine 3 speed: 6.30605, engine 4 speed: 6.30605
Engine 1 speed:-1.21395, engine 2 speed: 6.78605, engine 3 speed: 6.21395, engine 4 speed: 6.21395
Engine 1 speed:-1.2783, engine 2 speed: 6.7217, engine 3 speed: 6.2783, engine 4 speed: 6.2783
Engine 1 speed:-1.29476, engine 2 speed: 6.70524, engine 3 speed: 6.29476, engine 4 speed: 6.29476
Engine 1 speed:-1.24678, engine 2 speed: 6.75322, engine 3 speed: 6.24678, engine 4 speed: 6.24678
Engine 1 speed:-1.32221, engine 2 speed: 6.67779, engine 3 speed: 6.32221, engine 4 speed: 6.32221
Engine 1 speed:-1.25788, engine 2 speed: 6.74212, engine 3 speed: 6.25788, engine 4 speed: 6.25788
Engine 1 speed:-1.38183, engine 2 speed: 6.61817, engine 3 speed: 6.38183, engine 4 speed: 6.38183
Engine 1 speed:-1.26232, engine 2 speed: 6.73768, engine 3 speed: 6.26232, engine 4 speed: 6.26232
Engine 1 speed:-1.41443, engine 2 speed: 6.58557, engine 3 speed: 6.41443, engine 4 speed: 6.41443
Engine 1 speed:-1.31265, engine 2 speed: 6.68735, engine 3 speed: 6.31265, engine 4 speed: 6.31265
Engine 1 speed:-1.45465, engine 2 speed: 6.54535, engine 3 speed: 6.45465, engine 4 speed: 6.45465
Engine 1 speed:-1.31636, engine 2 speed: 6.68364, engine 3 speed: 6.31636, engine 4 speed: 6.31636
Engine 1 speed:-1.4466, engine 2 speed: 6.5534, engine 3 speed: 6.4466, engine 4 speed: 6.4466
Engine 1 speed:-1.33056, engine 2 speed: 6.66944, engine 3 speed: 6.33056, engine 4 speed: 6.33056
Engine 1 speed:-1.45927, engine 2 speed: 6.54073, engine 3 speed: 6.45927, engine 4 speed: 6.45927
Engine 1 speed:-1.34116, engine 2 speed: 6.65884, engine 3 speed: 6.34116, engine 4 speed: 6.34116
Engine 1 speed:-1.4234, engine 2 speed: 6.5766, engine 3 speed: 6.4234, engine 4 speed: 6.4234
Engine 1 speed:-1.32234, engine 2 speed: 6.67766, engine 3 speed: 6.32234, engine 4 speed: 6.32234
Engine 1 speed:-1.43767, engine 2 speed: 6.56233, engine 3 speed: 6.43767, engine 4 speed: 6.43767
Engine 1 speed:-1.35848, engine 2 speed: 6.64152, engine 3 speed: 6.35848, engine 4 speed: 6.35848
Engine 1 speed:-1.43025, engine 2 speed: 6.56975, engine 3 speed: 6.43025, engine 4 speed: 6.43025
Engine 1 speed:-1.34811, engine 2 speed: 6.65189, engine 3 speed: 6.34811, engine 4 speed: 6.34811
Engine 1 speed:-1.45313, engine 2 speed: 6.54687, engine 3 speed: 6.45313, engine 4 speed: 6.45313
Engine 1 speed:-1.40684, engine 2 speed: 6.59316, engine 3 speed: 6.40684, engine 4 speed: 6.40684
Engine 1 speed:-1.48555, engine 2 speed: 6.51445, engine 3 speed: 6.48555, engine 4 speed: 6.48555
Engine 1 speed:-1.41576, engine 2 speed: 6.58424, engine 3 speed: 6.41576, engine 4 speed: 6.41576
Engine 1 speed:-1.49646, engine 2 speed: 6.50354, engine 3 speed: 6.49646, engine 4 speed: 6.49646
Engine 1 speed:-1.45029, engine 2 speed: 6.54971, engine 3 speed: 6.45029, engine 4 speed: 6.45029
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.46958, engine 2 speed: 6.53042, engine 3 speed: 6.46958, engine 4 speed: 6.46958
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
Engine 1 speed:-1.5, engine 2 speed: 6.5, engine 3 speed: 6.5, engine 4 speed: 6.5
